symbol,threshold,entry_date,entry_price,exit_date,exit_price,held_days,profit,max_drawdown
GIGGLEUSDT,1.05,2025-12-15,70.58,2025-12-15,69.16839999999999,1,8.0,0.0
GLMRUSDT,1.05,2023-09-29,0.2477,2023-09-29,0.242746,1,8.0,0.0
GLMRUSDT,1.05,2023-10-27,0.202,2023-10-27,0.19796,1,8.0,0.0
GLMRUSDT,1.05,2023-11-17,0.2533,2023-11-17,0.248234,1,8.0,0.0
GLMRUSDT,1.05,2023-11-28,0.2664,2023-11-28,0.261072,1,8.0,0.0
GLMRUSDT,1.05,2023-12-26,0.5431,2023-12-26,0.532238,1,8.0,0.0
GLMRUSDT,1.05,2024-01-12,0.4379,2024-01-12,0.429142,1,8.0,0.0
GLMRUSDT,1.05,2024-02-21,0.4505,2024-02-21,0.44149,1,8.0,0.0
GLMRUSDT,1.05,2024-03-15,0.6384,2024-03-15,0.625632,1,8.0,0.0
GLMRUSDT,1.05,2024-03-19,0.5495,2024-03-19,0.5385099999999999,1,8.0,0.0
GLMRUSDT,1.05,2024-03-22,0.5166,2024-03-22,0.5062679999999999,1,8.0,0.0
GLMUSDT,1.05,2024-03-05,0.6657,2024-03-05,0.6523859999999999,1,8.0,0.0
GLMUSDT,1.05,2024-03-11,0.6451,2024-03-11,0.632198,1,8.0,0.0
GLMUSDT,1.05,2024-03-19,0.4967,2024-03-19,0.486766,1,8.0,0.0
GLMUSDT,1.05,2024-03-22,0.477,2024-03-22,0.46746,1,8.0,0.0
GLMUSDT,1.05,2024-04-16,0.3646,2024-04-16,0.35730799999999996,1,8.0,0.0
GLMUSDT,1.05,2024-04-24,0.416,2024-04-24,0.40768,1,8.0,0.0
GLMUSDT,1.05,2024-04-30,0.5242,2024-04-30,0.513716,1,8.0,0.0
GLMUSDT,1.05,2024-05-07,0.5925,2024-05-07,0.58065,1,8.0,0.0
GLMUSDT,1.05,2024-06-07,0.4873,2024-06-07,0.477554,1,8.0,0.0
GLMUSDT,1.05,2024-06-14,0.4257,2024-06-14,0.417186,1,8.0,0.0
GLMUSDT,1.05,2024-07-28,0.3464,2024-07-28,0.339472,1,8.0,0.0
GLMUSDT,1.05,2024-10-13,0.34067,2024-10-13,0.33385659999999995,1,8.0,0.0
GLMUSDT,1.05,2024-10-21,0.35483,2024-10-21,0.34773339999999997,1,8.0,0.0
GLMUSDT,1.05,2024-11-20,0.36668,2024-11-20,0.3593464,1,8.0,0.0
GLMUSDT,1.05,2024-11-28,0.48528,2024-11-28,0.4755744,1,8.0,0.0
GLMUSDT,1.05,2024-12-08,0.51828,2024-12-08,0.5079144,1,8.0,0.0
GLMUSDT,1.05,2025-02-18,0.31318,2025-02-18,0.30691640000000003,1,8.0,0.0
GLMUSDT,1.05,2025-03-06,0.31485,2025-03-06,0.308553,1,8.0,0.0
GLMUSDT,1.05,2025-06-04,0.24233,2025-06-04,0.23748339999999998,1,8.0,0.0
GLMUSDT,1.05,2025-08-24,0.25366,2025-08-24,0.2485868,1,8.0,0.0
GLMUSDT,1.05,2025-10-15,0.19064,2025-10-15,0.1868272,1,8.0,0.0
GLMUSDT,1.05,2025-11-16,0.23189,2025-11-16,0.22725220000000002,1,8.0,0.0
GLMUSDT,1.05,2025-11-20,0.22083,2025-11-21,0.2164134,2,8.0,41.77
GMTUSDT,1.05,2022-03-19,0.69823,2022-03-19,0.6842654,1,8.0,0.0
GMTUSDT,1.05,2022-04-05,2.16609,2022-04-05,2.1227682,1,8.0,0.0
GMTUSDT,1.05,2022-04-08,2.18823,2022-04-08,2.1444654,1,8.0,0.0
GMTUSDT,1.05,2022-04-13,2.2152,2022-04-13,2.170896,1,8.0,0.0
GMTUSDT,1.05,2022-04-21,3.35978,2022-04-21,3.2925844,1,8.0,0.0
GMTUSDT,1.05,2022-06-01,1.1826,2022-06-01,1.158948,1,8.0,0.0
GMTUSDT,1.05,2022-07-09,1.0025,2022-07-10,0.9824499999999999,2,8.0,18.51
GMTUSDT,1.05,2022-07-20,1.0539,2022-07-20,1.0328220000000001,1,8.0,0.0
GMTUSDT,1.05,2022-09-11,0.747,2022-09-11,0.7320599999999999,1,8.0,0.0
GMTUSDT,1.05,2022-09-29,0.6709,2022-09-29,0.657482,1,8.0,0.0
GMTUSDT,1.05,2022-11-09,0.5117,2022-11-09,0.5014660000000001,1,8.0,0.0
GMTUSDT,1.05,2022-11-12,0.3984,2022-11-12,0.39043199999999995,1,8.0,0.0
GMTUSDT,1.05,2022-11-25,0.389,2022-11-25,0.38122,1,8.0,0.0
GMTUSDT,1.05,2023-01-16,0.513,2023-01-16,0.50274,1,8.0,0.0
GMTUSDT,1.05,2023-01-28,0.6062,2023-01-28,0.5940759999999999,1,8.0,0.0
GMTUSDT,1.05,2023-02-09,0.5153,2023-02-09,0.5049939999999999,1,8.0,0.0
GMTUSDT,1.05,2023-03-04,0.3961,2023-03-04,0.388178,1,8.0,0.0
GMTUSDT,1.05,2023-03-20,0.4449,2023-03-20,0.436002,1,8.0,0.0
GMTUSDT,1.05,2023-03-25,0.3869,2023-03-25,0.379162,1,8.0,0.0
GMTUSDT,1.05,2023-07-19,0.2424,2023-07-19,0.237552,1,8.0,0.0
GMTUSDT,1.05,2023-11-27,0.3194,2023-11-27,0.313012,1,8.0,0.0
GMTUSDT,1.05,2023-12-04,0.2787,2023-12-04,0.273126,1,8.0,0.0
GMTUSDT,1.05,2024-01-09,0.3661,2024-01-09,0.358778,1,8.0,0.0
GMTUSDT,1.05,2024-03-12,0.3724,2024-03-12,0.364952,1,8.0,0.0
GMTUSDT,1.05,2024-04-16,0.2368,2024-04-16,0.232064,1,8.0,0.0
GMTUSDT,1.05,2024-06-14,0.1939,2024-06-14,0.190022,1,8.0,0.0
GMTUSDT,1.05,2024-09-06,0.11747,2024-09-06,0.1151206,1,8.0,0.0
GMTUSDT,1.05,2024-09-12,0.14572,2024-09-12,0.14280559999999998,1,8.0,0.0
GMTUSDT,1.05,2024-10-22,0.13529,2024-10-22,0.13258419999999999,1,8.0,0.0
GMTUSDT,1.05,2024-10-31,0.13564,2024-10-31,0.1329272,1,8.0,0.0
GMTUSDT,1.05,2024-11-13,0.15125,2024-11-13,0.148225,1,8.0,0.0
GMTUSDT,1.05,2024-11-26,0.20505,2024-11-26,0.20094900000000002,1,8.0,0.0
GMTUSDT,1.05,2024-12-29,0.1879,2024-12-29,0.184142,1,8.0,0.0
GMTUSDT,1.05,2025-02-24,0.06919,2025-02-24,0.0678062,1,8.0,0.0
GMTUSDT,1.05,2025-03-04,0.05203,2025-03-04,0.0509894,1,8.0,0.0
GMTUSDT,1.05,2025-03-21,0.05165,2025-03-21,0.050617,1,8.0,0.0
GMTUSDT,1.05,2025-04-16,0.04472,2025-04-16,0.0438256,1,8.0,0.0
GMTUSDT,1.05,2025-05-03,0.05839,2025-05-03,0.057222199999999994,1,8.0,0.0
GMTUSDT,1.05,2025-05-24,0.05776,2025-05-25,0.0566048,2,8.0,9.07
GMTUSDT,1.05,2025-05-29,0.05822,2025-05-29,0.0570556,1,8.0,0.0
GMTUSDT,1.05,2025-08-24,0.04361,2025-08-24,0.0427378,1,8.0,0.0
GMTUSDT,1.05,2025-11-03,0.02526,2025-11-03,0.0247548,1,8.0,0.0
GMTUSDT,1.05,2025-11-09,0.0242,2025-11-09,0.023715999999999997,1,8.0,0.0
GMTUSDT,1.05,2025-12-30,0.01664,2025-12-30,0.016307199999999997,1,8.0,0.0
GMXUSDT,1.05,2023-03-03,72.8,2023-03-03,71.344,1,8.0,0.0
GMXUSDT,1.05,2023-04-07,79.36,2023-04-07,77.7728,1,8.0,0.0
GMXUSDT,1.05,2023-05-07,68.64,2023-05-08,67.2672,2,8.0,5.83
GMXUSDT,1.05,2023-07-15,57.88,2023-07-15,56.7224,1,8.0,0.0
GMXUSDT,1.05,2023-11-17,51.27,2023-11-17,50.244600000000005,1,8.0,0.0
GMXUSDT,1.05,2023-12-24,46.37,2023-12-24,45.4426,1,8.0,0.0
GMXUSDT,1.05,2024-03-09,56.19,2024-03-10,55.066199999999995,2,8.0,8.47
GMXUSDT,1.05,2024-03-15,56.7,2024-03-15,55.566,1,8.0,0.0
GMXUSDT,1.05,2024-03-22,46.64,2024-03-22,45.7072,1,8.0,0.0
GMXUSDT,1.05,2024-05-17,30.271,2024-05-18,29.66558,2,8.0,9.86
GMXUSDT,1.05,2024-05-22,33.211,2024-05-22,32.54678,1,8.0,0.0
GMXUSDT,1.05,2024-05-26,32.18,2024-05-26,31.5364,1,8.0,0.0
GMXUSDT,1.05,2024-07-17,27.765,2024-07-17,27.2097,1,8.0,0.0
GMXUSDT,1.05,2024-08-26,28.33,2024-08-26,27.763399999999997,1,8.0,0.0
GMXUSDT,1.05,2024-10-22,23.515,2024-10-22,23.0447,1,8.0,0.0
GMXUSDT,1.05,2024-11-20,28.135,2024-11-20,27.572300000000002,1,8.0,0.0
GMXUSDT,1.05,2024-12-14,40.397,2024-12-14,39.589059999999996,1,8.0,0.0
GMXUSDT,1.05,2024-12-22,28.026,2024-12-22,27.46548,1,8.0,0.0
GMXUSDT,1.05,2025-01-12,24.709,2025-01-12,24.21482,1,8.0,0.0
GMXUSDT,1.05,2025-01-19,24.151,2025-01-19,23.66798,1,8.0,0.0
GMXUSDT,1.05,2025-02-12,23.15,2025-02-12,22.686999999999998,1,8.0,0.0
GMXUSDT,1.05,2025-05-12,16.1,2025-05-12,15.778,1,8.0,0.0
GMXUSDT,1.05,2025-05-29,16.178,2025-05-29,15.85444,1,8.0,0.0
GMXUSDT,1.05,2025-08-11,18.078,2025-08-11,17.71644,1,8.0,0.0
GMXUSDT,1.05,2025-08-24,15.656,2025-08-24,15.342880000000001,1,8.0,0.0
GMXUSDT,1.05,2025-11-20,8.654,2025-11-20,8.48092,1,8.0,0.0
GMXUSDT,1.05,2025-12-05,8.678,2025-12-05,8.50444,1,8.0,0.0
GOATUSDT,1.05,2024-10-31,0.5755,2024-10-31,0.56399,1,8.0,0.0
GOATUSDT,1.05,2024-11-23,0.8928,2024-11-23,0.874944,1,8.0,0.0
GOATUSDT,1.05,2024-12-01,0.8228,2024-12-01,0.806344,1,8.0,0.0
GOATUSDT,1.05,2024-12-15,0.8104,2024-12-15,0.794192,1,8.0,0.0
GOATUSDT,1.05,2024-12-25,0.5226,2024-12-25,0.5121479999999999,1,8.0,0.0
GOATUSDT,1.05,2025-01-19,0.3096,2025-01-19,0.30340799999999996,1,8.0,0.0
GOATUSDT,1.05,2025-01-25,0.2514,2025-01-25,0.246372,1,8.0,0.0
GOATUSDT,1.05,2025-02-05,0.1342,2025-02-05,0.13151600000000002,1,8.0,0.0
GOATUSDT,1.05,2025-02-10,0.1206,2025-02-10,0.118188,1,8.0,0.0
GOATUSDT,1.05,2025-02-24,0.1071,2025-02-24,0.104958,1,8.0,0.0
GOATUSDT,1.05,2025-03-04,0.0795,2025-03-04,0.07791,1,8.0,0.0
GOATUSDT,1.05,2025-04-14,0.0517,2025-04-14,0.050666,1,8.0,0.0
GOATUSDT,1.05,2025-04-30,0.08677,2025-04-30,0.0850346,1,8.0,0.0
GOATUSDT,1.05,2025-05-20,0.16487,2025-05-20,0.16157259999999998,1,8.0,0.0
GOATUSDT,1.05,2025-06-25,0.09874,2025-06-25,0.0967652,1,8.0,0.0
GOATUSDT,1.05,2025-07-01,0.09812,2025-07-01,0.0961576,1,8.0,0.0
GOATUSDT,1.05,2025-07-04,0.10544,2025-07-04,0.1033312,1,8.0,0.0
GOATUSDT,1.05,2025-07-12,0.13326,2025-07-12,0.13059479999999998,1,8.0,0.0
GOATUSDT,1.05,2025-08-24,0.09712,2025-08-24,0.0951776,1,8.0,0.0
GOATUSDT,1.05,2025-09-10,0.09543,2025-09-10,0.0935214,1,8.0,0.0
GOATUSDT,1.05,2025-09-14,0.11313,2025-09-14,0.11086739999999999,1,8.0,0.0
GOATUSDT,1.05,2025-10-04,0.0884,2025-10-04,0.086632,1,8.0,0.0
GOATUSDT,1.05,2025-11-22,0.0417,2025-11-22,0.040866,1,8.0,0.0
GPSUSDT,1.05,2025-02-28,0.1357,2025-02-28,0.132986,1,8.0,0.0
GPSUSDT,1.05,2025-03-09,0.045,2025-03-09,0.0441,1,8.0,0.0
GPSUSDT,1.05,2025-04-27,0.02228,2025-04-27,0.0218344,1,8.0,0.0
GPSUSDT,1.05,2025-05-12,0.02502,2025-05-12,0.0245196,1,8.0,0.0
GPSUSDT,1.05,2025-05-15,0.02508,2025-05-15,0.0245784,1,8.0,0.0
GPSUSDT,1.05,2025-06-11,0.02903,2025-06-11,0.0284494,1,8.0,0.0
GPSUSDT,1.05,2025-07-12,0.02418,2025-07-12,0.0236964,1,8.0,0.0
GPSUSDT,1.05,2025-07-29,0.01966,2025-07-29,0.0192668,1,8.0,0.0
GPSUSDT,1.05,2025-08-24,0.01287,2025-08-24,0.0126126,1,8.0,0.0
GPSUSDT,1.05,2025-09-09,0.01545,2025-09-09,0.015141,1,8.0,0.0
GPSUSDT,1.05,2025-09-15,0.01465,2025-09-15,0.014357,1,8.0,0.0
GPSUSDT,1.05,2025-10-04,0.01245,2025-10-04,0.012200999999999998,1,8.0,0.0
GPSUSDT,1.05,2025-10-10,0.01302,2025-10-10,0.0127596,1,8.0,0.0
GPSUSDT,1.05,2025-11-26,0.006656,2025-11-26,0.006522879999999999,1,8.0,0.0
GPSUSDT,1.05,2025-12-01,0.00637,2025-12-01,0.0062426,1,8.0,0.0
GPSUSDT,1.05,2025-12-05,0.006544,2025-12-05,0.0064131200000000005,1,8.0,0.0
GPSUSDT,1.05,2025-12-22,0.004816,2025-12-22,0.0047196799999999995,1,8.0,0.0
GPSUSDT,1.05,2025-12-28,0.005008,2025-12-28,0.00490784,1,8.0,0.0
GRASSUSDT,1.05,2024-11-13,2.9724,2024-11-13,2.9129519999999998,1,8.0,0.0
GRASSUSDT,1.05,2024-11-17,2.5289,2024-11-17,2.478322,1,8.0,0.0
GRASSUSDT,1.05,2024-11-30,3.4375,2024-11-30,3.36875,1,8.0,0.0
GRASSUSDT,1.05,2024-12-07,2.8953,2024-12-08,2.837394,2,8.0,11.84
GRASSUSDT,1.05,2024-12-17,3.3669,2024-12-17,3.299562,1,8.0,0.0
GRASSUSDT,1.05,2024-12-29,2.4591,2024-12-29,2.409918,1,8.0,0.0
GRASSUSDT,1.05,2025-01-04,3.1585,2025-01-04,3.09533,1,8.0,0.0
GRASSUSDT,1.05,2025-01-19,2.4652,2025-01-19,2.4158959999999996,1,8.0,0.0
GRASSUSDT,1.05,2025-01-27,1.9763,2025-01-27,1.936774,1,8.0,0.0
GRASSUSDT,1.05,2025-02-05,1.3654,2025-02-06,1.3380919999999998,2,8.0,35.97
GRASSUSDT,1.05,2025-02-24,1.9336,2025-02-24,1.894928,1,8.0,0.0
GRASSUSDT,1.05,2025-03-04,2.3766,2025-03-04,2.329068,1,8.0,0.0
GRASSUSDT,1.05,2025-03-16,1.464,2025-03-16,1.43472,1,8.0,0.0
GRASSUSDT,1.05,2025-04-06,1.8237,2025-04-06,1.787226,1,8.0,0.0
GRASSUSDT,1.05,2025-04-09,1.6358,2025-04-09,1.603084,1,8.0,0.0
GRASSUSDT,1.05,2025-05-23,2.4662,2025-05-23,2.4168760000000002,1,8.0,0.0
GRASSUSDT,1.05,2025-06-02,1.7942,2025-06-02,1.758316,1,8.0,0.0
GRASSUSDT,1.05,2025-06-08,2.1146,2025-06-08,2.0723079999999996,1,8.0,0.0
GRASSUSDT,1.05,2025-07-12,1.1786,2025-07-12,1.1550280000000002,1,8.0,0.0
GRASSUSDT,1.05,2025-08-11,0.8348,2025-08-11,0.8181039999999999,1,8.0,0.0
GRASSUSDT,1.05,2025-09-13,0.8394,2025-09-13,0.822612,1,8.0,0.0
GRASSUSDT,1.05,2025-10-04,0.8982,2025-10-04,0.880236,1,8.0,0.0
GRASSUSDT,1.05,2025-10-15,0.5426,2025-10-15,0.531748,1,8.0,0.0
GRASSUSDT,1.05,2025-12-07,0.3245,2025-12-07,0.31801,1,8.0,0.0
GRASSUSDT,1.05,2025-12-21,0.303,2025-12-21,0.29694,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-01-05,0.43539,2025-01-05,0.4266822,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-01-08,0.43628,2025-01-08,0.4275544,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-01-12,0.38828,2025-01-12,0.38051440000000003,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-01-17,0.51856,2025-01-17,0.5081888,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-01-31,0.22449,2025-01-31,0.22000019999999998,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-02-05,0.21436,2025-02-05,0.2100728,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-02-14,0.15253,2025-02-14,0.14947939999999998,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-02-24,0.06034,2025-02-24,0.0591332,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-03-07,0.06274,2025-03-07,0.061485200000000004,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-03-14,0.04374,2025-03-14,0.0428652,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-03-26,0.04598,2025-03-26,0.0450604,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-04-03,0.03465,2025-04-03,0.033957,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-04-14,0.02873,2025-04-14,0.028155399999999997,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-04-30,0.06268,2025-04-30,0.0614264,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-05-03,0.06888,2025-05-03,0.06750239999999999,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-05-15,0.12949,2025-05-15,0.1269002,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-05-29,0.0876,2025-05-29,0.085848,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-06-03,0.06384,2025-06-03,0.0625632,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-06-11,0.06155,2025-06-11,0.060319,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-06-26,0.03918,2025-06-26,0.0383964,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-07-04,0.04532,2025-07-04,0.0444136,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-07-12,0.05347,2025-07-12,0.0524006,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-07-23,0.05684,2025-07-23,0.0557032,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-08-24,0.03888,2025-08-24,0.038102399999999995,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-09-01,0.03208,2025-09-01,0.0314384,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-09-19,0.04259,2025-09-19,0.0417382,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-10-04,0.03376,2025-10-04,0.0330848,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-10-10,0.03099,2025-10-10,0.0303702,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-10-15,0.02509,2025-10-15,0.0245882,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-10-27,0.02107,2025-10-27,0.0206486,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-11-03,0.02096,2025-11-03,0.020540799999999998,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-12-02,0.02101,2025-12-02,0.020589800000000002,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-12-08,0.02179,2025-12-08,0.0213542,1,8.0,0.0
GRIFFAINUSDT,1.05,2025-12-22,0.01657,2025-12-22,0.016238600000000002,1,8.0,0.0
GRTUSDT,1.05,2020-12-24,0.41211,2020-12-24,0.40386779999999994,1,8.0,0.0
GRTUSDT,1.05,2020-12-28,0.39691,2020-12-28,0.3889718,1,8.0,0.0
GRTUSDT,1.05,2021-01-08,0.34639,2021-01-08,0.3394622,1,8.0,0.0
GRTUSDT,1.05,2021-01-11,0.32659,2021-01-11,0.32005819999999996,1,8.0,0.0
GRTUSDT,1.05,2021-01-20,0.53739,2021-01-20,0.5266422000000001,1,8.0,0.0
GRTUSDT,1.05,2021-01-25,0.55567,2021-01-25,0.5445566,1,8.0,0.0
GRTUSDT,1.05,2021-02-02,0.78467,2021-02-02,0.7689766,1,8.0,0.0
GRTUSDT,1.05,2021-03-05,1.85,2021-03-05,1.813,1,8.0,0.0
GRTUSDT,1.05,2021-03-11,2.03782,2021-03-11,1.9970636,1,8.0,0.0
GRTUSDT,1.05,2021-03-30,1.77604,2021-03-30,1.7405192,1,8.0,0.0
GRTUSDT,1.05,2021-04-29,1.53475,2021-04-29,1.504055,1,8.0,0.0
GRTUSDT,1.05,2021-05-03,1.61226,2021-05-03,1.5800148,1,8.0,0.0
GRTUSDT,1.05,2021-05-22,0.85168,2021-05-22,0.8346464,1,8.0,0.0
GRTUSDT,1.05,2021-06-02,0.76726,2021-06-02,0.7519148,1,8.0,0.0
GRTUSDT,1.05,2021-06-05,0.8004,2021-06-05,0.784392,1,8.0,0.0
GRTUSDT,1.05,2021-06-22,0.50394,2021-06-22,0.49386120000000006,1,8.0,0.0
GRTUSDT,1.05,2021-08-15,0.90154,2021-08-15,0.8835092,1,8.0,0.0
GRTUSDT,1.05,2021-08-24,1.02592,2021-08-24,1.0054016,1,8.0,0.0
GRTUSDT,1.05,2021-08-29,0.91815,2021-08-29,0.899787,1,8.0,0.0
GRTUSDT,1.05,2021-09-17,0.8572,2021-09-17,0.8400559999999999,1,8.0,0.0
GRTUSDT,1.05,2021-09-24,0.73367,2021-09-24,0.7189966,1,8.0,0.0
GRTUSDT,1.05,2021-10-17,0.80083,2021-10-17,0.7848134,1,8.0,0.0
GRTUSDT,1.05,2021-10-23,0.90412,2021-10-23,0.8860376,1,8.0,0.0
GRTUSDT,1.05,2021-11-29,1.00643,2021-11-29,0.9863013999999999,1,8.0,0.0
GRTUSDT,1.05,2021-12-10,0.68401,2021-12-10,0.6703298,1,8.0,0.0
GRTUSDT,1.05,2022-02-17,0.48668,2022-02-17,0.4769464,1,8.0,0.0
GRTUSDT,1.05,2022-03-02,0.37521,2022-03-02,0.36770579999999997,1,8.0,0.0
GRTUSDT,1.05,2022-03-31,0.4824,2022-03-31,0.472752,1,8.0,0.0
GRTUSDT,1.05,2022-04-04,0.51758,2022-04-04,0.5072284,1,8.0,0.0
GRTUSDT,1.05,2022-04-29,0.35811,2022-04-29,0.3509478,1,8.0,0.0
GRTUSDT,1.05,2022-05-06,0.30091,2022-05-06,0.2948918,1,8.0,0.0
GRTUSDT,1.05,2022-07-11,0.1,2022-07-11,0.098,1,8.0,0.0
GRTUSDT,1.05,2022-08-31,0.10291,2022-09-01,0.1008518,2,8.0,16.67
GRTUSDT,1.05,2022-11-12,0.06617,2022-11-12,0.0648466,1,8.0,0.0
GRTUSDT,1.05,2022-12-12,0.06928,2022-12-12,0.0678944,1,8.0,0.0
GRTUSDT,1.05,2023-02-09,0.17543,2023-02-09,0.1719214,1,8.0,0.0
GRTUSDT,1.05,2023-02-12,0.16148,2023-02-12,0.1582504,1,8.0,0.0
GRTUSDT,1.05,2023-02-28,0.15747,2023-02-28,0.1543206,1,8.0,0.0
GRTUSDT,1.05,2023-03-19,0.15477,2023-03-20,0.1516746,2,8.0,33.75
GRTUSDT,1.05,2023-03-25,0.14253,2023-03-25,0.13967939999999998,1,8.0,0.0
GRTUSDT,1.05,2023-04-12,0.14777,2023-04-12,0.14481460000000002,1,8.0,0.0
GRTUSDT,1.05,2023-07-05,0.12738,2023-07-05,0.1248324,1,8.0,0.0
GRTUSDT,1.05,2023-09-17,0.08714,2023-09-17,0.08539719999999999,1,8.0,0.0
GRTUSDT,1.05,2023-10-27,0.09921,2023-10-27,0.0972258,1,8.0,0.0
GRTUSDT,1.05,2023-11-08,0.13756,2023-11-08,0.13480879999999998,1,8.0,0.0
GRTUSDT,1.05,2023-11-17,0.12858,2023-11-17,0.1260084,1,8.0,0.0
GRTUSDT,1.05,2023-11-26,0.15184,2023-11-26,0.1488032,1,8.0,0.0
GRTUSDT,1.05,2023-12-16,0.16347,2023-12-17,0.1602006,2,8.0,10.67
GRTUSDT,1.05,2024-01-03,0.20752,2024-01-03,0.2033696,1,8.0,0.0
GRTUSDT,1.05,2024-01-13,0.17477,2024-01-13,0.1712746,1,8.0,0.0
GRTUSDT,1.05,2024-02-23,0.27031,2024-02-23,0.26490379999999997,1,8.0,0.0
GRTUSDT,1.05,2024-03-11,0.43701,2024-03-11,0.4282698,1,8.0,0.0
GRTUSDT,1.05,2024-03-19,0.39088,2024-03-19,0.3830624,1,8.0,0.0
GRTUSDT,1.05,2024-03-22,0.38096,2024-03-22,0.37334080000000003,1,8.0,0.0
GRTUSDT,1.05,2024-04-24,0.29286,2024-04-24,0.2870028,1,8.0,0.0
GRTUSDT,1.05,2024-05-07,0.28166,2024-05-08,0.2760268,2,8.0,18.28
GRTUSDT,1.05,2024-05-11,0.29175,2024-05-11,0.28591500000000003,1,8.0,0.0
GRTUSDT,1.05,2024-06-14,0.24315,2024-06-14,0.238287,1,8.0,0.0
GRTUSDT,1.05,2024-07-17,0.21377,2024-07-17,0.20949459999999998,1,8.0,0.0
GRTUSDT,1.05,2024-07-28,0.19788,2024-07-28,0.1939224,1,8.0,0.0
GRTUSDT,1.05,2024-10-16,0.17371,2024-10-16,0.1702358,1,8.0,0.0
GRTUSDT,1.05,2024-10-22,0.16929,2024-10-22,0.1659042,1,8.0,0.0
GRTUSDT,1.05,2024-11-13,0.19127,2024-11-13,0.1874446,1,8.0,0.0
GRTUSDT,1.05,2024-11-26,0.2441,2024-11-26,0.23921800000000001,1,8.0,0.0
GRTUSDT,1.05,2024-12-17,0.27513,2024-12-17,0.26962739999999996,1,8.0,0.0
GRTUSDT,1.05,2025-01-19,0.21841,2025-01-19,0.21404179999999998,1,8.0,0.0
GRTUSDT,1.05,2025-02-01,0.18024,2025-02-01,0.17663520000000002,1,8.0,0.0
GRTUSDT,1.05,2025-03-04,0.10903,2025-03-04,0.1068494,1,8.0,0.0
GRTUSDT,1.05,2025-05-15,0.12171,2025-05-15,0.1192758,1,8.0,0.0
GRTUSDT,1.05,2025-05-24,0.10919,2025-05-25,0.1070062,2,8.0,8.1
GRTUSDT,1.05,2025-07-12,0.09622,2025-07-12,0.0942956,1,8.0,0.0
GRTUSDT,1.05,2025-07-22,0.11473,2025-07-22,0.11243539999999999,1,8.0,0.0
GRTUSDT,1.05,2025-08-24,0.09552,2025-08-24,0.09360959999999999,1,8.0,0.0
GRTUSDT,1.05,2025-10-15,0.07,2025-10-15,0.06860000000000001,1,8.0,0.0
GRTUSDT,1.05,2025-11-09,0.06644,2025-11-09,0.0651112,1,8.0,0.0
GRTUSDT,1.05,2025-12-29,0.03783,2025-12-29,0.0370734,1,8.0,0.0
GTCUSDT,1.05,2021-07-01,7.726,2021-07-01,7.57148,1,8.0,0.0
GTCUSDT,1.05,2021-07-05,7.244,2021-07-05,7.099119999999999,1,8.0,0.0
GTCUSDT,1.05,2021-07-19,5.817,2021-07-19,5.70066,1,8.0,0.0
GTCUSDT,1.05,2021-07-23,5.854,2021-07-23,5.73692,1,8.0,0.0
GTCUSDT,1.05,2021-08-03,7.855,2021-08-03,7.697900000000001,1,8.0,0.0
GTCUSDT,1.05,2021-08-30,12.972,2021-08-30,12.71256,1,8.0,0.0
GTCUSDT,1.05,2021-09-17,9.546,2021-09-17,9.35508,1,8.0,0.0
GTCUSDT,1.05,2021-10-21,10.825,2021-10-21,10.6085,1,8.0,0.0
GTCUSDT,1.05,2021-10-27,9.184,2021-10-27,9.000319999999999,1,8.0,0.0
GTCUSDT,1.05,2021-10-31,8.574,2021-10-31,8.402519999999999,1,8.0,0.0
